Date,Price
2000-05-24,0.20345957577228546
2000-05-25,0.2005939781665802
2000-05-26,0.20160913467407227
2000-05-30,0.20990698039531708
2000-05-31,0.21802611649036407
2000-06-01,0.2241159826517105
2000-06-02,0.25133994221687317
2000-06-05,0.256742000579834
2000-06-06,0.24393686652183533
2000-06-07,0.23307138681411743
2000-06-08,0.2348622828722
2000-06-09,0.24154824018478394
2000-06-12,0.23510068655014038
2000-06-13,0.24250362813472748
2000-06-14,0.24226528406143188
2000-06-15,0.24859341979026794
2000-06-16,0.28608497977256775
2000-06-19,0.30399489402770996
2000-06-20,0.29993537068367004
2000-06-21,0.3303825557231903
2000-06-22,0.3123534023761749
2000-06-23,0.28286176919937134
2000-06-26,0.31700989603996277
2000-06-27,0.27223464846611023
2000-06-28,0.26172760128974915
2000-06-29,0.22399671375751495
2000-06-30,0.24286217987537384
2000-07-03,0.2335491180419922
2000-07-05,0.20847465097904205
2000-07-06,0.22113105654716492
2000-07-07,0.22232505679130554
2000-07-10,0.23378753662109375
2000-07-11,0.25265300273895264
2000-07-12,0.25981661677360535
2000-07-13,0.2841748893260956
2000-07-14,0.28202539682388306
2000-07-17,0.2789214551448822
2000-07-18,0.27342864871025085
2000-07-19,0.2559962570667267
2000-07-20,0.2629215717315674
2000-07-21,0.26626500487327576
2000-07-24,0.24357828497886658
2000-07-25,0.23450370132923126
2000-07-26,0.2170715481042862
2000-07-27,0.2015494406223297
2000-07-28,0.2063252180814743
2000-07-31,0.22925019264221191
2000-08-01,0.22471289336681366
2000-08-02,0.22925019264221191
2000-08-03,0.23928041756153107
2000-08-04,0.24357828497886658
2000-08-07,0.2626821994781494
2000-08-08,0.2569510042667389
2000-08-09,0.2493095099925995
2000-08-10,0.25217530131340027
2000-08-11,0.24620555341243744
2000-08-14,0.24859341979026794
2000-08-15,0.27205583453178406
2000-08-16,0.2789214551448822
2000-08-17,0.2841748893260956
2000-08-18,0.29420408606529236
2000-08-21,0.2987414300441742
2000-08-22,0.27056294679641724
2000-08-23,0.28632426261901855
2000-08-24,0.2939656972885132
2000-08-25,0.28656280040740967
2000-08-28,0.2980251908302307
2000-08-29,0.2973090708255768
2000-08-30,0.29993537068367004
2000-08-31,0.3032788932323456
2000-09-01,0.30375656485557556
2000-09-05,0.30423426628112793
2000-09-06,0.2832193672657013
2000-09-07,0.2985030710697174
2000-09-08,0.2808314263820648
2000-09-11,0.269368976354599
2000-09-12,0.267697274684906
2000-09-13,0.267578125
2000-09-14,0.26507097482681274
2000-09-15,0.2708619236946106
2000-09-18,0.25504082441329956
2000-09-19,0.2629215717315674
2000-09-20,0.254324734210968
2000-09-21,0.26524990797042847
2000-09-22,0.2698468267917633
2000-09-25,0.28919002413749695
2000-09-26,0.29611507058143616
2000-09-27,0.3123534023761749
2000-09-28,0.32190588116645813
2000-09-29,0.3128311038017273
2000-10-02,0.3054281771183014
2000-10-03,0.28895068168640137
2000-10-04,0.2856072783470154
2000-10-05,0.2789214551448822
2000-10-06,0.26148825883865356
2000-10-09,0.26721951365470886
2000-10-10,0.24692167341709137
2000-10-11,0.24907124042510986
2000-10-12,0.23928041756153107
2000-10-13,0.24883191287517548
2000-10-16,0.2431005984544754
2000-10-17,0.22542902827262878
2000-10-18,0.22184723615646362
2000-10-19,0.24333997070789337
2000-10-20,0.26602572202682495
2000-10-23,0.26005589962005615
2000-10-24,0.2516973912715912
2000-10-25,0.22972796857357025
2000-10-26,0.23951879143714905
2000-10-27,0.2340259850025177
2000-10-30,0.21754927933216095
2000-10-31,0.2374289631843567
2000-11-01,0.2373693585395813
2000-11-02,0.2555185854434967
2000-11-03,0.27223464846611023
2000-11-06,0.2932494878768921
2000-11-07,0.27342864871025085
2000-11-08,0.26530930399894714
2000-11-09,0.2376086711883545
2000-11-10,0.22471289336681366
2000-11-13,0.22566840052604675
2000-11-14,0.2669810950756073
2000-11-15,0.2634589672088623
2000-11-16,0.24692167341709137
2000-11-17,0.24214603006839752
2000-11-20,0.2235189527273178
2000-11-21,0.21922099590301514
2000-11-22,0.20775842666625977
2000-11-24,0.2196977734565735
2000-11-27,0.2122948318719864
2000-11-28,0.1964748203754425
2000-11-29,0.184355691075325
2000-11-30,0.15474385023117065
2000-12-01,0.17002755403518677
2000-12-04,0.17265385389328003
2000-12-05,0.18387794494628906
2000-12-06,0.15760952234268188
2000-12-07,0.15474385023117065
2000-12-08,0.19008700549602509
2000-12-11,0.19008700549602509
2000-12-12,0.18483346700668335
2000-12-13,0.17050530016422272
2000-12-14,0.15880343317985535
2000-12-15,0.14304296672344208
2000-12-18,0.1477590948343277
2000-12-19,0.13659459352493286
2000-12-20,0.12178964912891388
2000-12-21,0.10650597512722015
2000-12-22,0.1339682787656784
2000-12-26,0.12847550213336945
2000-12-27,0.13707235455513
2000-12-28,0.1377885639667511
2000-12-29,0.12519170343875885
2001-01-02,0.11438668519258499
2001-01-03,0.1494903862476349
2001-01-04,0.16668416559696198
2001-01-05,0.14172887802124023
2001-01-08,0.15522171556949615
2001-01-09,0.158325657248497
2001-01-10,0.16931049525737762
2001-01-11,0.18340016901493073
2001-01-12,0.17957903444766998
2001-01-16,0.16549021005630493
2001-01-17,0.17145989835262299
2001-01-18,0.20435550808906555
2001-01-19,0.19892221689224243
2001-01-22,0.19104155898094177
2001-01-23,0.21008679270744324
2001-01-24,0.20919084548950195
2001-01-25,0.18817591667175293
2001-01-26,0.19414645433425903
2001-01-29,0.19510109722614288
2001-01-30,0.19939999282360077
2001-01-31,0.19725051522254944
2001-02-01,0.1982656717300415
2001-02-02,0.17910213768482208
2001-02-05,0.17886285483837128
2001-02-06,0.17981840670108795
2001-02-07,0.17145989835262299
2001-02-08,0.17050530016422272
2001-02-09,0.16931049525737762
2001-02-12,0.1647740602493286
2001-02-13,0.1697882115840912
2001-02-14,0.18220627307891846
2001-02-15,0.21563829481601715
2001-02-16,0.22734008729457855
2001-02-20,0.20465347170829773
2001-02-21,0.21396657824516296
2001-02-22,0.22304119169712067
2001-02-23,0.20763836801052094
2001-02-26,0.2029818445444107
2001-02-27,0.19080312550067902
2001-02-28,0.17074371874332428
2001-03-01,0.18423554301261902
2001-03-02,0.1665053367614746
2001-03-05,0.1681165099143982
2001-03-06,0.184355691075325
2001-03-07,0.1991616040468216
2001-03-08,0.20584747195243835
2001-03-09,0.19128090143203735
2001-03-12,0.184355691075325
2001-03-13,0.2063252180814743
2001-03-14,0.21802611649036407
2001-03-15,0.22877252101898193
2001-03-16,0.22781789302825928
2001-03-19,0.24095118045806885
2001-03-20,0.21850384771823883
2001-03-21,0.23474301397800446
2001-03-22,0.25838422775268555
2001-03-23,0.2559962570667267
2001-03-26,0.2698468267917633
2001-03-27,0.26005589962005615
2001-03-28,0.2602347731590271
2001-03-29,0.264115571975708
2001-03-30,0.2480560541152954
2001-04-02,0.2376086711883545
2001-04-03,0.2454884648323059
2001-04-04,0.2201755940914154
2001-04-05,0.24047431349754333
2001-04-06,0.23951879143714905
2001-04-09,0.22787471115589142
2001-04-10,0.24938572943210602
2001-04-11,0.26444005966186523
2001-04-12,0.2684135437011719
2001-04-16,0.2618798315525055
2001-04-17,0.27471792697906494
2001-04-18,0.2951981723308563
2001-04-19,0.3205678462982178
2001-04-20,0.3322595953941345
2001-04-23,0.31472206115722656
2001-04-24,0.29244714975357056
2001-04-25,0.3058958947658539
2001-04-26,0.28178706765174866
2001-04-27,0.30184635519981384
2001-04-30,0.3182753622531891
2001-05-01,0.3480018079280853
2001-05-02,0.34001660346984863
2001-05-03,0.3385264277458191
2001-05-04,0.3431876301765442
2001-05-07,0.35858583450317383
2001-05-08,0.3326421082019806
2001-05-09,0.3170531094074249
2001-05-10,0.30639293789863586
2001-05-11,0.2985597848892212
2001-05-14,0.30112019181251526
2001-05-15,0.31193333864212036
2001-05-16,0.3266429603099823
2001-05-17,0.3324127793312073
2001-05-18,0.3297378420829773
2001-05-21,0.3446390628814697
2001-05-22,0.35495540499687195
2001-05-23,0.35193756222724915
2001-05-24,0.3571333587169647
2001-05-25,0.3503704369068146
2001-05-29,0.3360046148300171
2001-05-30,0.3297378420829773
2001-05-31,0.3271016478538513
2001-06-01,0.34521225094795227
2001-06-04,0.33986350893974304
2001-06-05,0.3577064871788025
2001-06-06,0.359235018491745
2001-06-07,0.37952375411987305
2001-06-08,0.3696659803390503
2001-06-11,0.3588526248931885
2001-06-12,0.37081220746040344
2001-06-13,0.3583565652370453
2001-06-14,0.35759174823760986
2001-06-15,0.36317092180252075
2001-06-18,0.3488042652606964
2001-06-19,0.3297378420829773
2001-06-20,0.3439137935638428
2001-06-21,0.35040903091430664
2001-06-22,0.3488427698612213
2001-06-25,0.3481549322605133
2001-06-26,0.3582034111022949
2001-06-27,0.34712323546409607
2001-06-28,0.3512113094329834
2001-06-29,0.35438230633735657
2001-07-02,0.33867862820625305
2001-07-03,0.3429967761039734
2001-07-05,0.3181231915950775
2001-07-06,0.3083416223526001
2001-07-09,0.29825451970100403
2001-07-10,0.30070021748542786
2001-07-11,0.30012714862823486
2001-07-12,0.31586822867393494
2001-07-13,0.30933472514152527
2001-07-16,0.2844609320163727
2001-07-17,0.30035629868507385
2001-07-18,0.289963036775589
2001-07-19,0.2946251332759857
2001-07-20,0.2861427962779999
2001-07-23,0.25905266404151917
2001-07-24,0.27659034729003906
2001-07-25,0.27391546964645386
2001-07-26,0.30184635519981384
2001-07-27,0.3094877004623413
2001-07-30,0.30211329460144043
2001-07-31,0.30910539627075195
2001-08-01,0.32798099517822266
2001-08-02,0.3357754945755005
2001-08-03,0.33313897252082825
2001-08-06,0.34322604537010193
2001-08-07,0.33814406394958496
2001-08-08,0.32954713702201843
2001-08-09,0.3237774074077606
2001-08-10,0.3233959376811981
2001-08-13,0.33695924282073975
2001-08-14,0.32801854610443115
2001-08-15,0.3284009099006653
2001-08-16,0.3422321081161499
2001-08-17,0.3200716972351074
2001-08-20,0.31785547733306885
2001-08-21,0.31116870045661926
2001-08-22,0.3239690661430359
2001-08-23,0.3167853057384491
2001-08-24,0.3258407711982727
2001-08-27,0.33711230754852295
2001-08-28,0.3327180743217468
2001-08-29,0.32202044129371643
2001-08-30,0.3209887444972992
2001-08-31,0.32366272807121277
2001-09-04,0.3011587858200073
2001-09-05,0.3075776696205139
2001-09-06,0.2950064539909363
2001-09-07,0.2981013059616089
2001-09-10,0.2894669473171234
2001-09-17,0.2597404420375824
2001-09-18,0.24407528340816498
2001-09-19,0.24109506607055664
2001-09-20,0.22069185972213745
2001-09-21,0.20609597861766815
2001-09-24,0.22925019264221191
2001-09-25,0.22030945122241974
2001-09-26,0.21236181259155273
2001-09-27,0.2005939781665802
2001-09-28,0.20991705358028412
2001-10-01,0.19211165606975555
2001-10-02,0.18248315155506134
2001-10-03,0.21839936077594757
2001-10-04,0.24674935638904572
2001-10-05,0.2514113783836365
2001-10-08,0.2570655643939972
2001-10-09,0.2459094375371933
2001-10-10,0.26172760128974915
2001-10-11,0.2900775671005249
2001-10-12,0.30895310640335083
2001-10-15,0.3075776696205139
2001-10-16,0.3385264277458191
2001-10-17,0.3186577260494232
2001-10-18,0.33210739493370056
2001-10-19,0.3389849364757538
2001-10-22,0.34700876474380493
2001-10-23,0.34089505672454834
2001-10-24,0.3559494614601135
2001-10-25,0.37681126594543457
2001-10-26,0.34991198778152466
2001-10-29,0.32148492336273193
2001-10-30,0.3209502696990967
2001-10-31,0.3275223672389984
2001-11-01,0.35549092292785645
2001-11-02,0.36045733094215393
2001-11-05,0.36175674200057983
2001-11-06,0.38659200072288513
2001-11-07,0.3868982493877411
2001-11-08,0.38017308712005615
2001-11-09,0.4065367877483368
2001-11-12,0.41746455430984497
2001-11-13,0.41402584314346313
2001-11-14,0.4024873971939087
2001-11-15,0.40462663769721985
2001-11-16,0.4011117219924927
2001-11-19,0.3923232853412628
2001-11-20,0.38131916522979736
2001-11-21,0.3764287531375885
2001-11-23,0.38170158863067627
2001-11-26,0.40898242592811584
2001-11-27,0.41333815455436707
2001-11-28,0.3924763798713684
2001-11-29,0.4096700847148895
2001-11-30,0.41754066944122314
2001-12-03,0.41119879484176636
2001-12-04,0.44428688287734985
2001-12-05,0.48012587428092957
2001-12-06,0.472560852766037
2001-12-07,0.4581180512905121
2001-12-10,0.46270298957824707
2001-12-11,0.479286253452301
2001-12-12,0.49418723583221436
2001-12-13,0.4799738824367523
2001-12-14,0.5015993118286133
2001-12-17,0.5196341276168823
2001-12-18,0.5062606930732727
2001-12-19,0.4924295246601105
2001-12-20,0.4730193316936493
2001-12-21,0.49349960684776306
2001-12-24,0.5058019161224365
2001-12-26,0.5181816220283508
2001-12-27,0.5301797986030579
2001-12-28,0.5174175500869751
2001-12-31,0.5112279653549194
2002-01-02,0.5142841339111328
2002-01-03,0.5479840636253357
2002-01-04,0.5320135354995728
2002-01-07,0.5177231431007385
2002-01-08,0.523836612701416
2002-01-09,0.5166539549827576
2002-01-10,0.5042743682861328
2002-01-11,0.4819602072238922
2002-01-14,0.45666640996932983
2002-01-15,0.49930712580680847
2002-01-16,0.4798208475112915
2002-01-17,0.4966321289539337
2002-01-18,0.48753899335861206
2002-01-22,0.475311815738678
2002-01-23,0.4842524826526642
2002-01-24,0.5015993118286133
2002-01-25,0.5003001689910889
2002-01-28,0.5195570588111877
2002-01-29,0.4941103160381317
2002-01-30,0.5000708699226379
2002-01-31,0.5023630857467651
2002-02-01,0.4900608956813812
2002-02-04,0.4669826924800873
2002-02-05,0.4623976945877075
2002-02-06,0.4739363491535187
2002-02-07,0.45857658982276917
2002-02-08,0.441077321767807
2002-02-11,0.4654541015625
2002-02-12,0.475311815738678
2002-02-13,0.46919897198677063
2002-02-14,0.4750063717365265
2002-02-15,0.43825027346611023
2002-02-19,0.4092116057872772
2002-02-20,0.43060794472694397
2002-02-21,0.4011879563331604
2002-02-22,0.3814723491668701
2002-02-25,0.4113510549068451
2002-02-26,0.4202917218208313
2002-02-27,0.40615519881248474
2002-02-28,0.3898015022277832
2002-03-01,0.4274755120277405
2002-03-04,0.45131757855415344
2002-03-05,0.45017117261886597
2002-03-06,0.4360339343547821
2002-03-07,0.43251901865005493
2002-03-08,0.4454331398010254
2002-03-11,0.44023647904396057
2002-03-12,0.4171593189239502
2002-03-13,0.40959393978118896
2002-03-14,0.3868982493877411
2002-03-15,0.403251051902771
2002-03-18,0.403251051902771
2002-03-19,0.39469268918037415
2002-03-20,0.35549092292785645
2002-03-21,0.37436553835868835
2002-03-22,0.37115612626075745
2002-03-25,0.3519752025604248
2002-03-26,0.3591589629650116
2002-03-27,0.34769657254219055
2002-03-28,0.3389849364757538
2002-04-01,0.3334059417247772
2002-04-02,0.3246943950653076
2002-04-03,0.3308081030845642
2002-04-04,0.3292033076286316
2002-04-05,0.32171425223350525
2002-04-08,0.33248892426490784
2002-04-09,0.31147491931915283
2002-04-10,0.2942813038825989
2002-04-11,0.28136610984802246
2002-04-12,0.28029701113700867
2002-04-15,0.29160627722740173
2002-04-16,0.3042911887168884
2002-04-17,0.30788302421569824
2002-04-18,0.302763432264328
2002-04-19,0.2821308672428131
2002-04-22,0.2835063338279724
2002-04-23,0.27204379439353943
2002-04-24,0.24820184707641602
2002-04-25,0.25783032178878784
2002-04-26,0.23207733035087585
2002-04-29,0.2707444727420807
2002-04-30,0.2660062611103058
2002-05-01,0.27082061767578125
2002-05-02,0.25989362597465515
2002-05-03,0.2502651512622833
2002-05-06,0.24071262776851654
2002-05-07,0.24674935638904572
2002-05-08,0.2751002609729767
2002-05-09,0.26333242654800415
2002-05-10,0.24361687898635864
2002-05-13,0.2583649456501007
2002-05-14,0.2840408980846405
2002-05-15,0.2896190881729126
2002-05-16,0.2901545763015747
2002-05-17,0.2993246018886566
2002-05-20,0.30253416299819946
2002-05-21,0.2794560492038727
2002-05-22,0.2907654643058777
2002-05-23,0.27303701639175415
2002-05-24,0.2676880955696106
2002-05-28,0.2570655643939972
2002-05-29,0.2667711079120636
2002-05-30,0.26287394762039185
2002-05-31,0.25569015741348267
2002-06-03,0.24063661694526672
2002-06-04,0.2527868151664734
2002-06-05,0.24911881983280182
2002-06-06,0.24919486045837402
2002-06-07,0.24682633578777313
2002-06-10,0.24476297199726105
2002-06-11,0.2337590605020523
2002-06-12,0.21358512341976166
2002-06-13,0.21136868000030518
2002-06-14,0.21534202992916107
2002-06-17,0.21725311875343323
2002-06-18,0.2161068320274353
2002-06-19,0.18225394189357758
2002-06-20,0.18057303130626678
2002-06-21,0.17315997183322906
2002-06-24,0.1763695627450943
2002-06-25,0.16177454590797424
2002-06-26,0.15336842834949493
2002-06-27,0.13051949441432953
2002-06-28,0.13128423690795898
2002-07-01,0.13097798824310303
2002-07-02,0.12272496521472931
2002-07-03,0.1333475112915039
2002-07-05,0.14511537551879883
2002-07-08,0.14947110414505005
2002-07-09,0.1421351134777069
2002-07-10,0.13823793828487396
2002-07-11,0.15229827165603638
2002-07-12,0.15214604139328003
2002-07-15,0.16727657616138458
2002-07-16,0.16276758909225464
2002-07-17,0.14893652498722076
